Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Status
hseac-sea-salt-course-4oz,Sea Salt Course 4oz,"Harness the power of Sea Salt for your protective magic rituals with our high-quality product. Perfect for cleansing and purifying crystals and scrying mirrors, our Sea Salt comes in varying granule sizes from 1/6"" to 1/4"" by batch. Whether you are a seasoned practitioner or just starting out, our Sea Salt is a must-have tool for your magical practices. 4oz",AzureGreen,Metaphysical Supplies,"Herb packets N - Z,Salts,Salts & Ritual Rice,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HSEAC,136,shopify,82,deny,azuregreen,6.69,,TRUE,TRUE,,https://www.azuregreen.net/images/HSEA5.jpg,1,Sea Salt Course 4oz,FALSE,active
hseac25-25-lb-sea-salt-coarse,25 Lb Sea Salt Coarse,"Harness the power of Sea Salt for your protective magic rituals with our high-quality product. Perfect for cleansing and purifying crystals and scrying mirrors, our Sea Salt comes in varying granule sizes from 1/6"" to 1/4"" by batch. Whether you are a seasoned practitioner or just starting out, our Sea Salt is a must-have tool for your magical practices. 25lb",AzureGreen,Metaphysical Supplies,"Herb by the Pound N - Z,Salts,Salts & Ritual Rice,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HSEAC25,12246,shopify,12,deny,azuregreen,110.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HSEA5.jpg,1,25 Lb Sea Salt Coarse,FALSE,active
hseacb-1-lb-sea-salt-coarse,1 Lb Sea Salt Coarse,"Harness the power of Sea Salt for your protective magic rituals with our high-quality product. Perfect for cleansing and purifying crystals and scrying mirrors, our Sea Salt comes in varying granule sizes from 1/6"" to 1/4"" by batch. Whether you are a seasoned practitioner or just starting out, our Sea Salt is a must-have tool for your magical practices. 1lb",AzureGreen,Metaphysical Supplies,"Herb by the Pound N - Z,Salts,Salts & Ritual Rice,Cleansing & Purification,Youth & Beauty,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HSEACB,544,shopify,3047,deny,azuregreen,8.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HSEA5.jpg,1,1 Lb Sea Salt Coarse,FALSE,active
hseaf-sea-salt-fine-2oz,Sea Salt Fine 2oz,"Enhance your bath time experience with our premium fine sea salt, perfect for creating luxurious bath salts and beauty products. Treat yourself to a spa-like experience at home with our high-quality fine sea salt, a must-have for any DIY bath and body enthusiast. 2oz",AzureGreen,Metaphysical Supplies,"Herb packets N - Z,Salts,Salts & Ritual Rice,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HSEAF,90,shopify,69,deny,azuregreen,6.69,,TRUE,TRUE,,https://www.azuregreen.net/images/HSEAF.jpg,1,Sea Salt Fine 2oz,FALSE,active
hseafb-1-lb-sea-salt-fine,1 Lb Sea Salt fine,"Enhance your bath time experience with our premium fine sea salt, perfect for creating luxurious bath salts and beauty products. Treat yourself to a spa-like experience at home with our high-quality fine sea salt, a must-have for any DIY bath and body enthusiast. 1lb",AzureGreen,Metaphysical Supplies,"Herb by the Pound N - Z,Salts,Salts & Ritual Rice,Cleansing & Purification,Youth & Beauty,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HSEAFB,544,shopify,71,deny,azuregreen,20.29,,TRUE,TRUE,,https://www.azuregreen.net/images/HSEAF.jpg,1,1 Lb Sea Salt fine,FALSE,active
hshac-shavegrass-cut-2oz-wild-crafted-horsetail,Shavegrass cut 2oz wild crafted (horsetail),"Horsetail Shavegrass also known as Equisetum arvense, originating in Europe. This species gets its name from how the stems resemble a horse's tail. In magical work it is said to help with commitments, protect on's psychic space against intrusions, and remove emotional rubble and debris. 2oz wild crafted, cut and sifted. To be stored in a cool, dark cabinet in a tightly sealed container.",AzureGreen,Metaphysical Supplies,"Herb packets N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HSHAC,90,shopify,17,deny,azuregreen,8.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HSHACB.jpg,1,Shavegrass cut 2oz wild crafted (horsetail),FALSE,active
hshacb-1-lb-shavegrass-cut-wild-crafted-horsetail,1 Lb Shavegrass cut wild crafted (horsetail),"Wild Crafted Horsetail Shavegrass also known as Equisetum arvense, originating in Europe. This species gets its name from how the stems resemble a horse's tail. In magical work it is said to help with commitments, protect on's psychic space against intrusions, and remove emotional rubble and debris. 1lb cut and sifted. To be stored in a cool, dark cabinet in a tightly sealed container. Wild Crafted",AzureGreen,Metaphysical Supplies,"Herb by the Pound N - Z,Protection & Evil Eye,Love, Attraction & Relationships,Blocks, Obstacles & Change,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HSHACB,544,shopify,29,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HSHACB.jpg,1,1 Lb Shavegrass cut wild crafted (horsetail),FALSE,active
hsolc-solomon-s-seal-root-cut-1oz-polygonatum-species,Solomon's Seal Root Cut 1oz (Polygonatum species),"Solomon's Seal also known as Polygonatum Species is from the lily family. Used medicinally for a variety of health issues. In magic Solomon's Seal it is powerful when assisting with making difficult decisions, accepting and seeking change, breaking habits, protection, exorcism, smooth transitions, love potions, increase wisdom, ward off malicious spirits, trengthens commitments and seals magical workings .1oz in cut form to be stored in a sealed container in a cool, dry place.",AzureGreen,Metaphysical Supplies,"Herb packets N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HSOLC,45,shopify,50,deny,azuregreen,11.22,,TRUE,TRUE,,https://www.azuregreen.net/images/HSOLCBB.jpg,1,Solomon's Seal Root Cut 1oz (Polygonatum species),FALSE,active
hsolcb-1-lb-solomon-s-seal-root-cut-polygonatum-species,1 Lb Solomon's Seal Root cut (Polygonatum species),"Solomon's Seal also known as Polygonatum Species is from the lily family. Used medicinally for a variety of health issues. In magic Solomon's Seal it is powerful when assisting with making difficult decisions, accepting and seeking change, breaking habits, protection, exorcism, smooth transitions, love potions, increase wisdom, ward off malicious spirits, trengthens commitments and seals magical workings. 1lb in cut form to be stored in a sealed container in a cool, dry place.",AzureGreen,Metaphysical Supplies,"Herb by the Pound N - Z,Banishing, Exorcism & Hex Breaking,Protection & Evil Eye,Love, Attraction & Relationships,Blocks, Obstacles & Change,Wisdom & Spiritual Growth,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HSOLCB,589,shopify,26,deny,azuregreen,115.49,,TRUE,TRUE,,https://www.azuregreen.net/images/HSOLCBB.jpg,1,1 Lb Solomon's Seal Root cut (Polygonatum species),FALSE,active
hspec-spearmint-cut-2oz-mentha-spicata,Spearmint cut 2oz (Mentha spicata),"Spearmint cut also known as Mentha Spicata named for its spear shaped leaves that comes to a sharp point. This herb dates back to Greek mythology and is used widely in the culinary field. In magic practices it may be used for prosperity, good luck, healing, psychic development, protection and strengthening mental powers. 2oz in cut form with a minty aroma to be stored in a sealed container in a cool, dark place.",AzureGreen,Metaphysical Supplies,"Herb packets N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HSPEC,136,shopify,25,deny,azuregreen,8.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HSPEC_B.JPG,1,Spearmint cut 2oz (Mentha spicata),FALSE,active
hspecb-1-lb-spearmint-cut-mentha-spicata,1 Lb Spearmint cut (Mentha spicata),"Spearmint cut also known as Mentha Spicata named for its spear shaped leaves that comes to a sharp point. This herb dates back to Greek mythology and is used widely in the culinary field. In magic practices it may be used for prosperity, good luck, healing, psychic development, protection and strengthening mental powers. 1lb. in cut form with a minty aroma to be stored in a sealed container in a cool, dark place.",AzureGreen,Metaphysical Supplies,"Herb by the Pound N - Z,Protection & Evil Eye,Healing & Health,Psychic Powers/Development & Divination,Good Luck, Prosperity & Manifesting,Focus, Mental Powers & Memory,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HSPECB,771,shopify,22,deny,azuregreen,38.42,,TRUE,TRUE,,https://www.azuregreen.net/images/HSPEC_B.JPG,1,1 Lb Spearmint cut (Mentha spicata),FALSE,active
hstjc-st-john-s-wort-cut-2oz-hypericum-perforatum,St John's Wort Cut 2oz (Hypericum perforatum),"St. John's Wort also known as Hypericum Perforatum, Goat Weed, and Rosin Rose. This herb dates back to ancient Greece and is known to bloom on or near John the Baptist birthday of June 24th. In magic is great for protection from evil eye curses, hexes, evil forces, protection from witches and ghosts, and for divination. 2oz in cut form to be stored in a sealed container in a cool, dry place.",AzureGreen,Metaphysical Supplies,"Herb packets N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HSTJC,90,shopify,47,deny,azuregreen,8.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HSTJC_B.JPG,1,St John's Wort Cut 2oz (Hypericum perforatum),FALSE,active
hstjcb-1-lb-st-john-s-wort-cut-hypericum-perforatum,1 Lb St John's Wort cut (Hypericum perforatum),"Wild Crafted St. John's Wort also known as Hypericum Perforatum, Goat Weed, and Rosin Rose. This herb dates back to ancient Greece and is known to bloom on or near John the Baptist birthday of June 24th. In magic is great for protection from evil eye curses, hexes, evil forces, protection from witches and ghosts, and for divination. 1lb in cut form to be stored in a sealed container in a cool, dry place. Wild Crafted",AzureGreen,Metaphysical Supplies,"Herb by the Pound N - Z,Banishing, Exorcism & Hex Breaking,Protection & Evil Eye,Psychic Powers/Development & Divination,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HSTJCB,544,shopify,15,deny,azuregreen,45.22,,TRUE,TRUE,,https://www.azuregreen.net/images/HSTJC_B.JPG,1,1 Lb St John's Wort cut (Hypericum perforatum),FALSE,active
hsulp-sulfur-powder-brimstone-4oz,Sulfur Powder (Brimstone) 4oz,"Sometimes associated with hell and the devil, Sulfur, or Brimstone, is actually quite good for destroying an enemy's hold on you or preventing curses and hexes.",AzureGreen,Metaphysical Supplies,"Herb packets N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HSULP,136,shopify,53,deny,azuregreen,11.22,,TRUE,TRUE,,https://www.azuregreen.net/images/HSULP.jpg,1,Sulfur Powder (Brimstone) 4oz,FALSE,active
hsulpb-1-lb-sulfur-powder-brimstone,1 Lb Sulfur powder (Brimstone),"Sometimes associated with hell and the devil, Sulfur, or Brimstone, is actually quite good for destroying an enemy's hold on you or preventing curses and hexes.",AzureGreen,Metaphysical Supplies,"Herb by the Pound N - Z,Banishing, Exorcism & Hex Breaking,Protection & Evil Eye,Curses, Crossing & Hexing,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HSULPB,544,shopify,132,deny,azuregreen,33.89,,TRUE,TRUE,,https://www.azuregreen.net/images/HSULP.jpg,1,1 Lb Sulfur powder (Brimstone),FALSE,active
hvalc-valerian-root-cut-2oz-valeriana-officinalis,Valerian Root Cut 2oz Valeriana officinalis,"Valerian Root also known as Valerian Wallichii. Widely uses in perfumes due to its fragrant flowers but the root itself has an unpleasant odor. In magical uses it makes a powerful protector and is used to force love, hexing, to destroy jinxes, bad luck, sleep, purification and used to protect from vandals. 2oz. with an unpleasant scent to be sealed in a container away from heat, light, and moisture.",AzureGreen,Metaphysical Supplies,"Herb packets N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HVALC,90,shopify,36,deny,azuregreen,15.75,,TRUE,TRUE,,https://www.azuregreen.net/images/HVALC.jpg,1,Valerian Root Cut 2oz Valeriana officinalis,FALSE,active
hvalcb-1-lb-valerian-root-cut-valeriana-officinalis,1 Lb Valerian Root cut (Valeriana officinalis),"Valerian Root also known as Valerian Wallichii. Widely uses in perfumes due to its fragrant flowers but the root itself has an unpleasant odor. In magical uses it makes a powerful protector and is used to force love, hexing, to destroy jinxes, bad luck, sleep, purification and used to protect from vandals. 1lb with an unpleasant scent to be sealed in a container away from heat, light, and moisture.",AzureGreen,Metaphysical Supplies,"Herb by the Pound N - Z,Cleansing & Purification,Banishing, Exorcism & Hex Breaking,Protection & Evil Eye,Love, Attraction & Relationships,Dreams & Sleep,Blocks, Obstacles & Change,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HVALCB,544,shopify,25,deny,azuregreen,92.82,,TRUE,TRUE,,https://www.azuregreen.net/images/HVALC.jpg,1,1 Lb Valerian Root cut (Valeriana officinalis),FALSE,active
hverc-vervain-cut-2oz-verbena-hastata-blue-vervain,Vervain Cut 2oz Verbena hastata (Blue Vervain),"Vervain cut also known as Verbena Hastata has a long history of use dating back to ancient Egypt. Used medicinally and in the culinary food for its properties. In magic it may be used to help with protection, opening the third eye, intuition, bring blessings, love, peace, money, youth, chastity, sleep, healing, cleansing and purifying and for dream work. 2oz in cut form with a grass like aroma, to be stored in an airtight container in a cool, dark place.",AzureGreen,Metaphysical Supplies,"Herb packets N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HVERC,136,shopify,32,deny,azuregreen,8.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HVERC_B.JPG,1,Vervain Cut 2oz Verbena hastata (Blue Vervain),FALSE,active
hvercb-1-lb-vervain-cut-verbena-hastata-blue-vervain,1 Lb Vervain cut (Verbena hastata) (Blue Vervain),"Vervain cut also known as Verbena Hastata has a long history of use dating back to ancient Egypt. Used medicinally and in the culinary food for its properties. In magic it may be used to help with protection, opening the third eye, intuition, bring blessings, love, peace, money, youth, chastity, sleep, healing, cleansing and purifying and for dream work. 1lb in cut form with a grass like aroma, to be stored in an airtight container in a cool, dark place.",AzureGreen,Metaphysical Supplies,"Herb by the Pound N - Z,Cleansing & Purification,Protection & Evil Eye,Money & Success,Healing & Health,Psychic Powers/Development & Divination,New Beginnings, Rebirth, & Fertility,Sexual Functions, Lust, & Virility,Dreams & Sleep,Peace, Happiness & Relaxation,Wisdom & Spiritual Growth,Youth & Beauty,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HVERCB,907,shopify,22,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HVERC_B.JPG,1,1 Lb Vervain cut (Verbena hastata) (Blue Vervain),FALSE,active
hwhioc-white-oak-bark-cut-2oz-quercus-alba,White Oak Bark cut 2oz (Quercus alba),"White Oak Bark cut also known as Quercus Alba originated in the United States. The hardwood is a prized furniture wood while its properties are beneficial in food preparation and skin care products. In magic White Oak bark may assist with protection, fertility, removing negative magic, and hex breaking. 2oz in cut form with a woody fresh scent, to be stored in a sealed container in a cool, dark place.",AzureGreen,Metaphysical Supplies,"Herb packets N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HWHIOC,90,shopify,17,deny,azuregreen,8.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HWHIOC_B.JPG,1,White Oak Bark cut 2oz (Quercus alba),FALSE,active
hwhiocb-1-lb-white-oak-bark-cut-quercus-alba,1 Lb White Oak Bark cut (Quercus alba),"White Oak Bark cut also known as Quercus Alba originated in the United States. The hardwood is a prized furniture wood while its properties are beneficial in food preparation and skin care products. In magic White Oak bark may assist with protection, fertility, removing negative magic, and hex breaking. 1lb in cut form with a woody fresh scent, to be stored in a sealed container in a cool, dark place.",AzureGreen,Metaphysical Supplies,"Herb by the Pound N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HWHIOCB,544,shopify,15,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HWHIOC_B.JPG,1,1 Lb White Oak Bark cut (Quercus alba),FALSE,active
hwhipbc-white-pine-bark-cut-2oz-pinus-strobus,White Pine Bark cut 2oz (Pinus strobus),"White Pine Bark also known as Pinus Strobus has powerful medicinal resin in its bark. In magic it is also a powerful ingredient assisting with healing, protection, fertility, money, prosperity, exorcisms, and cleansing. 2oz in cut form to be stored in a sealed container in a cool, dry place.",AzureGreen,Metaphysical Supplies,"Herb packets N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HWHIPBC,90,shopify,16,deny,azuregreen,15.75,,TRUE,TRUE,,https://www.azuregreen.net/images/HWHIPBC.jpg,1,White Pine Bark cut 2oz (Pinus strobus),FALSE,active
hwhipbcb-1-lb-white-pine-bark-cut-pinus-strobus,1 Lb White Pine Bark cut (Pinus strobus),"White Pine Bark also known as Pinus Strobus has powerful medicinal resin in its bark. In magic it is also a powerful ingredient assisting with healing, protection, fertility, money, prosperity, exorcisms, and cleansing. 1lb in cut form to be stored in a sealed container in a cool, dry place.",AzureGreen,Metaphysical Supplies,"Herb by the Pound N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HWHIPBCB,544,shopify,22,deny,azuregreen,92.82,,TRUE,TRUE,,https://www.azuregreen.net/images/HWHIPBC.jpg,1,1 Lb White Pine Bark cut (Pinus strobus),FALSE,active
hwhiwc-white-willow-bark-cut-2oz-salix-alba,White Willow Bark cut 2oz (Salix alba),"White Willow Bark also known as Salix Alba or European Willow. Used extensively by Native Americans because of its medicinal properties. In magical practices it may assist with strength, love divination, love, protection and healing. 2oz in cut form to be sealed in a container in a cool, dry place.",AzureGreen,Metaphysical Supplies,"Herb packets N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HWHIWC,90,shopify,45,deny,azuregreen,8.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HWHIWC_B.JPG,1,White Willow Bark cut 2oz (Salix alba),FALSE,active
hwhiwcb-1-lb-white-willow-bark-cut-salix-alba,1 Lb White Willow Bark cut (Salix alba),"White Willow Bark also known as Salix Alba or European Willow. Used extensively by Native Americans because of its medicinal properties. In magical practices it may assist with strength, love divination, love, protection and healing. 1lb in cut form to be sealed in a container in a cool, dry place.",AzureGreen,Metaphysical Supplies,"Herb by the Pound N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HWHIWCB,680,shopify,23,deny,azuregreen,45.22,,TRUE,TRUE,,https://www.azuregreen.net/images/HWHIWC_B.JPG,1,1 Lb White Willow Bark cut (Salix alba),FALSE,active
hwilcbc-wild-cherry-bark-cut-2oz,Wild Cherry Bark cut 2oz,"Wild Cherry Bark also known as Prunus serotina. To be used in love, romance, sexual attraction, and conjugal relations, and to draw good guck in matters of the Heart. Native Americans used it to treat coughs, colds, diarrhea. Also used in Lust, direction, frugality, favors, invisibility, and magickal potency. Burn as an incense while performing divination to enhance the results, or while performing love spells to land a partner. 2oz in cut and sifted form to be stored in a tightly sealed container away from direct light, heat and humidity.",AzureGreen,Metaphysical Supplies,"Herb packets N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HWILCBC,90,shopify,23,deny,azuregreen,15.75,,TRUE,TRUE,,https://www.azuregreen.net/images/HWILCBCB.jpg,1,Wild Cherry Bark cut 2oz,FALSE,active
hwilcbcb-1-lb-wild-cherry-bark-cut,1 Lb Wild Cherry Bark cut,"Wild Cherry Bark also known as Prunus serotina. To be used in love, romance, sexual attraction, and conjugal relations, and to draw good guck in matters of the Heart. Native Americans used it to treat coughs, colds, diarrhea. Also used in Lust, direction, frugality, favors, invisibility, and magickal potency. Burn as an incense while performing divination to enhance the results, or while performing love spells to land a partner. 1lb in cut and sifted form to be stored in a tightly sealed container away from direct light, heat and humidity.",AzureGreen,Metaphysical Supplies,"Herb by the Pound N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HWILCBCB,544,shopify,7,deny,azuregreen,104.15,,TRUE,TRUE,,https://www.azuregreen.net/images/HWILCBCB.jpg,1,1 Lb Wild Cherry Bark cut,FALSE,active
hwillc-wild-lettuce-leaf-cut-2oz,Wild Lettuce leaf cut 2oz,"Wild Lettuce leaf also known as Lactuca Quercina originating in Europe. Used topically in a variety of medicinal uses. In magical practices it may assist with meditative states, visions, and dream work. 2oz in cut form to be stored in a sealed container in a cool, dry place.",AzureGreen,Metaphysical Supplies,"Herb packets N - Z,Alchemical Botanicals,The Way to Resonance",FALSE,Title,Default Title,HWILLC,181,shopify,0,deny,azuregreen,22.55,,TRUE,TRUE,,https://www.azuregreen.net/images/HWILLCB.jpg,1,Wild Lettuce leaf cut 2oz,FALSE,active
hwillcb-1-lb-wild-lettuce-leaf-cut,1 Lb Wild Lettuce leaf cut,"Wild Lettuce leaf also known as Lactuca Quercina originating in Europe. Used topically in a variety of medicinal uses. In magical practices it may assist with meditative states, visions, and dream work. 1lb in cut form to be stored in a sealed container in a cool, dry place.",AzureGreen,Metaphysical Supplies,"Herb by the Pound N - Z,Alchemical Botanicals,The Way to Resonance",FALSE,Title,Default Title,HWILLCB,1270,shopify,0,deny,azuregreen,160.82,,TRUE,TRUE,,https://www.azuregreen.net/images/HWILLCB.jpg,1,1 Lb Wild Lettuce leaf cut,FALSE,active
hwitgc-witches-grass-panicum-capillare-cut-2oz,Witches Grass ( Panicum Capillare cut 2oz),"Witches Grass also known as  Panicum Capillare is a summer annual. In magical practices it can be a powerful ingredient in spells for happiness, good luck, overcoming obstacles, attracting a new lover, unhexing, happiness, exorcism, uncrossing, and to dispel entities and depression. 2oz. in cut form to be stored in a sealed container in a cool, dry place.",AzureGreen,Metaphysical Supplies,"Herb packets N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HWITGC,90,shopify,18,deny,azuregreen,15.75,,TRUE,TRUE,,https://www.azuregreen.net/images/HWITGC_B.JPG,1,Witches Grass ( Panicum Capillare cut 2oz),FALSE,active
hwitgcb-1-lb-witches-grass-cut-agropryon-repens,1 Lb Witches Grass cut (Agropryon repens),"Witches Grass also known as  Panicum Capillare is a summer annual. In magical practices it can be a powerful ingredient in spells for happiness, good luck, overcoming obstacles, attracting a new lover, unhexing, happiness, exorcism, uncrossing, and to dispel entities and depression. 1lb in cut form to be stored in a sealed container in a cool, dry place.",AzureGreen,Metaphysical Supplies,"Herb by the Pound N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HWITGCB,544,shopify,5,deny,azuregreen,97.35,,TRUE,TRUE,,https://www.azuregreen.net/images/HWITGC_B.JPG,1,1 Lb Witches Grass cut (Agropryon repens),FALSE,active
hworc-wormwood-cut-2oz-artemisia-absinthium,Wormwood cut 2oz (Artemisia absinthium),"Wormwood also known as Artemisia Absinthium or Absinthe Wormwood. In magical practices Wormwood may be a useful ingredient when doing work around, connecting to passed loved ones, psychic powers, attracting a loved one, safety from accidents, and manifesting the dead. 2oz. in cut form with a grass like fragrance, to be stored in an airtight container away from direct sunlight.",AzureGreen,Metaphysical Supplies,"Herb packets N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HWORC,136,shopify,34,deny,azuregreen,8.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HWORC_B.JPG,1,Wormwood cut 2oz (Artemisia absinthium),FALSE,active
hworcb-1-lb-wormwood-cut-artemisia-absinthium,1 Lb Wormwood cut (Artemisia absinthium),"Wormwood also known as Artemisia Absinthium or Absinthe Wormwood. In magical practices Wormwood may be a useful ingredient when doing work around, connecting to passed loved ones, psychic powers, attracting a loved one, safety from accidents, and manifesting the dead. 1lb. in cut form with a grass like fragrance, to be stored in an airtight container away from direct sunlight.",AzureGreen,Metaphysical Supplies,"Herb by the Pound N - Z,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HWORCB,952,shopify,2,deny,azuregreen,47.49,,TRUE,TRUE,,https://www.azuregreen.net/images/HWORC_B.JPG,1,1 Lb Wormwood cut (Artemisia absinthium),FALSE,active
hwsag-white-sage-2oz,White Sage 2oz,"The preferred herb for smudging, this loose form of the herb is perfect for smoldering over a charcoal or offering directly into a fire. The smoke is used to neutralize the energy of an area. Good for cleansing and rituals of healing, blessings, prosperity, protection or any purpose. Also good in mojo bags and homemade incense blends.",AzureGreen,Metaphysical Supplies,"All Smudge Sticks & Burning Accessories,Herb packets N - Z,Best Sellers,Loose Sage & Palo Santo Products,Loose Sage & Liquid Smudges,Alchemical Botanicals,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,HWSAG,362,shopify,91,deny,azuregreen,15.75,,TRUE,TRUE,,https://www.azuregreen.net/images/H_16_WSAG_B.jpg,1,White Sage 2oz,FALSE,active
hwsagb-1-lb-white-sage,1 Lb White Sage,"The preferred herb for smudging, this loose form of the herb is perfect for smoldering over a charcoal or offering directly into a fire. The smoke is used to neutralize the energy of an area. Good for cleansing and rituals of healing, blessings, prosperity, protection or any purpose. Also good in mojo bags and homemade incense blends.",AzureGreen,Metaphysical Supplies,"All Smudge Sticks & Burning Accessories,Herb by the Pound N - Z,Best Sellers,Loose Sage & Palo Santo Products,Loose Sage & Liquid Smudges,Negativity & Bad Luck,Wisdom & Spiritual Growth,Alchemical Botanicals,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,HWSAGB,2630,shopify,182,deny,azuregreen,95.09,,TRUE,TRUE,,https://www.azuregreen.net/images/H_16_WSAG_B.jpg,1,1 Lb White Sage,FALSE,active
ib004-lion-paw-shell-incense-burner,Lion Paw Shell incense burner,"The Lion paw shell is a beautiful creation of nature, often associated with Venus through renaissance painting. It makes the perfect burner for your incense and smudging. 5"" x 5""",AzureGreen,Metaphysical Supplies,"All Smudge Sticks & Burning Accessories,Best Sellers,Shells, Burners, Feathers & Accessories,Shell Burners & Wooden Stands, Tongs,Shells, Stands, Charcoal, Sand & Feathers,All Herb Accessories,Alchemical Botanicals,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB004,272,shopify,145,deny,azuregreen,13.49,,TRUE,TRUE,,https://www.azuregreen.net/images/IB004.jpg,1,Lion Paw Shell incense burner,FALSE,active
ib7605-6-shell-incense-burner,"6"" Shell incense Burner","Shells are beautiful sacred containers to rest your smudging bundles and herbs. Recommended use is to place the herbs on top of sand, ash, or crushed stone etc. before burning. Sizes may vary slightly.",AzureGreen,Metaphysical Supplies,"Best Sellers,Shells, Burners, Feathers & Accessories,Shell Burners & Wooden Stands, Tongs,Smudging Accessories,Shells, Stands, Charcoal, Sand & Feathers,All Herb Accessories,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,IB7605,181,shopify,48,deny,azuregreen,8.95,,TRUE,TRUE,,https://www.azuregreen.net/images/IB7605.jpg,1,"6"" Shell incense Burner",FALSE,active
iba7132-4-abalone-shell-incense-burner-limited-quanity,"4"" Abalone Shell incense burner (limited quanity)","4"" Abalone shell incense burner. These silvery and iridescent abalone shells are useful for burning cone or resin incense.",AzureGreen,Metaphysical Supplies,"Shells, Burners, Feathers & Accessories,Shell Burners & Wooden Stands, Tongs,Smudging Accessories,Shells, Stands, Charcoal, Sand & Feathers,All Herb Accessories,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,IBA7132,181,shopify,99,deny,azuregreen,20.29,,TRUE,TRUE,,https://www.azuregreen.net/images/IBA7132.jpg,1,"4"" Abalone Shell incense burner (limited quanity)",FALSE,active
ibaba-5-6-abalone-shell-incense-burner,"5""- 6"" Abalone Shell incense burner",Abalone shell incense burner. They range in size from 5�-6� assorted. These silvery and iridescent  abalone shells are useful for burning cone or resin incense. 5-6�,AzureGreen,Metaphysical Supplies,"All Smudge Sticks & Burning Accessories,Shells, Burners, Feathers & Accessories,Shell Burners & Wooden Stands, Tongs,Shells, Stands, Charcoal, Sand & Feathers,All Herb Accessories,Alchemical Botanicals,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IBABA,408,shopify,44,deny,azuregreen,45.22,,TRUE,TRUE,,https://www.azuregreen.net/images/IBABA.JPG,1,"5""- 6"" Abalone Shell incense burner",FALSE,active
